ID,reviews,date,nps_score,clinic,city,state,polarity_score,label,nps_label,timestamp
a2p1U000000RoSXQA0,typically i have never had any issues since i started going here  however the last time i went on thursday       i was very disappointed  i was really hoping to get a referral to an orthopedic md for a bad shoulder injury and was not given one  and probably secondly and most importantly the md never called in the medication to my pharmacy that he said he was going to prescribe for me     i was in really really bad pain and had to go an entire    hours without the medication  the next day when i tried to call and message to inform them of this  i needed to call back     times that day alone just to try and get my medication called into the pharmacy  at this point i was extremely upset that i had to go a full    hours  before my prescription was called in and then another    hours before the medication could be filled by my pharmacy  altogether i went    hours without any medication and this bothered me alot ,29-04-2019,7,Louisville Humana East Health Center,Louisville,KY,0.9161,Positive,Passive,1556476200.0
a2p1U000000RqXgQAK,feel very well taken care of   not rushed through appointments   ,20-08-2015,8,Denver 15th Street Clinic,Denver,CO,0.296,Positive,Passive,1440009000.0
a2p1U000000l8DwQAI,the staff was friendly and seemed very knowledgeable  there was no wait time to be seen and the facility is very clean ,19-10-2019,8,Louisville Humana East Health Center,Louisville,KY,0.7425,Positive,Passive,1571423400.0
a2p3g000000LAcQAAW,i thought the doctor was nice and knowledgeable  however  the wait time is too long  i was the only patient there and it took   hour    minutes for a physical ,10-07-2020,5,New Berlin Health Center,New Berlin,WI,0.5267,Positive,Detractor,1594319400.0
a2p1U000000RqUTQA0,don t know who i would tell as my husband is the one who works for city of arvada,04-12-2014,5,Boulder Goose Creek Clinic,Boulder,CO,0.0,Neutral,Detractor,1417631400.0
a2p1U000000RsXVQA0,friendly personalized service  comfortable setting and a speedy visit ,16-07-2015,8,Mt. Pleasant Patriots Plaza Clinic,Mount Pleasant,SC,0.5633,Positive,Passive,1436985000.0
a2p1U000000Rok3QAC,friendly staff and clinicians  thoroughness  and time spent by the clinician ,14-01-2019,8,Denver 15th Street Clinic,Denver,CO,0.4939,Positive,Passive,1547404200.0
a2p1U000000RtD4QAK,it was a good experience   not crowded  didn t feel rushed with the doctor ,03-01-2017,8,Avon Sheffield Detroit Ave Clinic,Sheffield Village,OH,0.0,Positive,Passive,1483381800.0
a2p4w000002K0bcAAC,a lot of turnover   my  rd pcp  an np  in   years just left  very inconsistent quality  as well  i liked megan  i really  really liked layne  who i saw yesterday  but she s only covering from dtc  everside needs to figure out how to have less turnover and keep good talent   i miss dr  roberts ,12-05-2021,8,Denver 15th Street Clinic,Denver,CO,0.296,Positive,Passive,1620757800.0
a2p4w000002O047AAC,i don t have any good connection with anyone there   and had a bad experience with the place a couple of times ,28-09-2021,4,Union Family Health Center - Northwest,Las Vegas,NV,0.762,Positive,Detractor,1632767400.0
a2p4w000002Nys5AAC,convenience  free ,28-08-2021,7,Station Casinos Medical Center - Sunset,Henderson,NV,0.0,Neutral,Passive,1630089000.0
a2p4w000002NzBvAAK,failed to call in my bp medication prescription resulting in me going   days without it ,07-09-2021,3,Aisin Marion Illinois Health and Wellness Center,Marion,IL,0.4019,Positive,Detractor,1630953000.0
a2p4w000002NztYAAS,was really hard scheduling an appointment this time ,23-09-2021,7,BeWell Clinic,Baldwin,WI,0.7783,Positive,Passive,1632335400.0
a2p4w000002Nz4QAAS,personalized  non rushed general healthcare ,02-09-2021,8,Denver 15th Street Clinic,Denver,CO,0.0772,Positive,Passive,1630521000.0
a2p4w000002KH0TAAW,i love my  doctor ,10-06-2021,8,Grand Junction Trailhead Clinic,Grand Junction,CO,0.1198,Positive,Passive,1623263400.0
a2p4w000002NyliAAC,dr  peterson  physician  and pam johnson  health coach  are great and can highly recommend them   had some problems at the downtown office  and won t be going there any more and can t say that i would recommend them ,25-08-2021,8,Northglenn Metro North Clinic,Northglenn,CO,0.0,Positive,Passive,1629829800.0
a2p4w000002O2UlAAK,seemed like they were trying to get me to do extra tests and appointments ,16-11-2021,4,Activate by Everside Decatur IL Wellness Center,Decatur,IL,-0.1793,Negative,Detractor,1637001000.0
a2p4w000002NzSIAA0,communication issues    voice confirmation of location and email updates contradict,15-09-2021,4,Sheboygan Falls Plankview Office,Sheboygan Falls,WI,0.6908,Positive,Detractor,1631644200.0
a2p4w000002O3AcAAK,friendly and quick,01-12-2021,8,IBEW Local 153/UA Local 172 - South Bend,South Bend,IN,0.0,Positive,Passive,1638297000.0
a2p4w000002NyyhAAC,it was easy to schedule the appointment  and the doctor was friendly and comfortable to deal with ,01-09-2021,8,Arvada City of Arvada Clinic,Arvada,CO,0.8979,Positive,Passive,1630434600.0
a2p4w000002KAHhAAO,kim spencer  nurse practitioner  she has been my primary care provider for the past two years and unbelievable  there are not enough words to describe how amazing her is and the level of care she provides ,27-05-2021,8,Louisville Humana East Health Center,Louisville,KY,0.0,Positive,Passive,1622053800.0
a2p4w000002NyM9AAK,difficulty getting an appt  in the next   days  was offered a telehealth visit which i didn t want or think was appropriate  in the end  they did squeeze me in for a same day appt  in person  which i really appreciated ,11-08-2021,8,Weld County Employee Medical Center,Greeley,CO,0.7003,Positive,Passive,1628620200.0
a2p4w000002NzKEAA0,registration and check in was easy and she was friendly  the fill in nurse was very brief but friendly ,10-09-2021,8,Benton County IN Health and Wellness Center,Fowler,IN,0.7184,Positive,Passive,1631212200.0
a2p4w000002KAHNAA4,website and app do not work ,27-05-2021,4,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.2228,Positive,Detractor,1622053800.0
a2p4w000002KEmAAAW,appointment at       and did not see the dr until     took off of work   i under stand that i was a work in  but this happens a lot weather a work in or pre scheduled ,07-06-2021,5,Sheboygan Falls Plankview Office,Sheboygan Falls,WI,0.1779,Positive,Detractor,1623004200.0
a2p1U000000RvEGQA0,its very easy to get an appointment and the practitioners are never hurried  they take their time   the cost for an appointment is so much lower ,28-09-2019,8,Waukesha Stone Ridge Clinic,Waukesha,WI,0.5106,Positive,Passive,1569609000.0
a2p1U000000RtUOQA0,took care of my needs quickly,20-03-2017,8,Mentor Great Lakes Plaza Clinic,Mentor,OH,0.5106,Positive,Passive,1489948200.0
a2p1U000000RpiUQAS,there are better places to recommend,10-11-2017,1,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.7096,Positive,Detractor,1510252200.0
a2p3g000000LAajAAG,i like the convenience and accessibility of care with paladina,17-07-2020,7,Seven Hills Lombardo Center Clinic,Seven Hills,OH,0.0,Positive,Passive,1594924200.0
a2p3g000000oyHUAAY,hard to find and there is no signs saying this is palidina  nurse seems rushed and having to be poked multiple times to draw blood ,07-10-2020,5,New Berlin Health Center,New Berlin,WI,0.4404,Positive,Detractor,1602009000.0
a2p1U000000RplxQAC,personal service  all in one place ,29-11-2017,8,DTC Centrum Healthcare Center Clinic,Greenwood Village,CO,0.4404,Positive,Passive,1511893800.0
a2p3g000000owLgAAI,staff are accomodating,26-09-2020,8,Pueblo Fortino Boulevard Health Center,Pueblo,CO,0.6249,Positive,Passive,1601058600.0
a2p1U000000RvHFQA0,not really sure why i m happy with the service but i came to paladina because of insurance reasons through work,30-09-2019,7,Sussex Beer Capitol Clinic,Sussex,WI,0.4404,Positive,Passive,1569781800.0
a2p1U000000RtIiQAK,doctor was not in a hurry to get you in and out  dr actually listened to health history and issues ,06-02-2017,8,Lakewood Belmar Medical Building Clinic,Lakewood,CO,0.0,Neutral,Passive,1486319400.0
a2p3g000000owLIAAY,the clinic was clean  the staff was friendly  and i was seen right away ,28-09-2020,8,Arvada City of Arvada Clinic,Arvada,CO,0.7269,Positive,Passive,1601231400.0
a2p1U000000RpUwQAK,my physician did not listen to me when i stated what i believe was the medical issue,13-07-2017,4,Tacoma Health Center,Tacoma,WA,0.6801,Positive,Detractor,1499884200.0
a2p3g000000L2OnAAK,i love the quick  accurate and friendly service i get,13-06-2020,8,Akron S. Main Health Center,Akron,OH,0.4404,Positive,Passive,1591986600.0
a2p1U000000RoOnQAK,easy to get an appointment  very nice doctor  no cost vaccines   i m still trying it out  after being with kaiser for decades  but so far very happy  with it ,07-05-2019,8,Arvada City of Arvada Clinic,Arvada,CO,0.7269,Positive,Passive,1557167400.0
a2p1U000000RoGGQA0,no wait  pleasant and fun   appear to be very competent ,28-05-2018,8,Seven Hills Lombardo Center Clinic,Seven Hills,OH,0.7269,Positive,Passive,1527445800.0
a2p3g000000oRe6AAE,nice and friendly  seems to be knowledgeable ,02-08-2020,8,Akron S. Main Health Center,Akron,OH,0.3612,Positive,Passive,1596306600.0
a2p1U000000RomlQAC,convenient locations and customer friendly,15-01-2019,8,Arvada City of Arvada Clinic,Arvada,CO,0.4939,Positive,Passive,1547490600.0
a2p3g000000KzBfAAK,pleasant  efficient experience friendly staff,03-02-2020,8,Broomfield Buffalo Ridge Clinic,Broomfield,CO,0.7351,Positive,Passive,1580668200.0
a2p3g000000LAcEAAW,it was easy to get a same day appointment and the np spent time answering all my questions,11-07-2020,8,Littleton Highline Professional Center Clinic,Littleton,CO,0.6249,Positive,Passive,1594405800.0
a2p1U000000l8BzQAI,doctor was not personable   did not know me and wanted to change things from a computer ,15-10-2019,1,Euclid Lincoln Electric Clinic,Euclid,OH,0.0,Neutral,Detractor,1571077800.0
a2p3g000000owMnAAI,i don t think the staff is very professional ,23-09-2020,2,New Berlin Health Center,New Berlin,WI,0.8519,Positive,Detractor,1600799400.0
a2p3g000000owKiAAI,provider was very knowledgeable  friendly and took her time ,30-09-2020,8,Akron-White Pond Drive Clinic,Akron,OH,0.4404,Positive,Passive,1601404200.0
a2p3g000000KynSAAS,through exams and doctors take the time to explain and answer questions,07-01-2020,8,Mentor Great Lakes Plaza Clinic,Mentor,OH,0.0,Neutral,Passive,1578335400.0
a2p3g000000qctbAAA,no copays,02-03-2021,7,Akron-White Pond Drive Clinic,Akron,OH,0.3612,Positive,Passive,1614623400.0
a2p4w000002O0PFAA0,extremely friendly and helpful,03-10-2021,8,Mentor Great Lakes Plaza Clinic,Mentor,OH,0.0,Positive,Passive,1633199400.0
a2p4w000002O0oyAAC,it is excellent service   doctor and staff  professional and friendly ,13-10-2021,8,Pueblo West Generations Primary Care,Pueblo West,CO,0.3412,Positive,Passive,1634063400.0
a2p4w000002O0QNAA0,came in with a fractured located in left arm later turned out to be my left elbow   after examination was not given a sling or any pain meds to deal with the pain   the doctor was only concerned with the high blood pressure caused by the pain not the pain itself ,04-10-2021,1,Arvada City of Arvada Clinic,Arvada,CO,0.7625,Positive,Detractor,1633285800.0
a2p4w000002O169AAC,my first doctor threw paldenia was doctor song i haven t found one i really care at all for since but i will keep looking,20-10-2021,8,Mentor Great Lakes Plaza Clinic,Mentor,OH,0.3612,Positive,Passive,1634668200.0
a2p4w000002O29JAAS,easy to make an appointment and the staff was friendly,10-11-2021,5,Weld County Employee Medical Center,Greeley,CO,0.6801,Positive,Detractor,1636482600.0
a2p4w000002O0yAAAS,i would recommend them for any city of arvada employee because of the ease of communication  perks  and followup ,18-10-2021,8,Arvada City of Arvada Clinic,Arvada,CO,0.0,Neutral,Passive,1634495400.0
a2p4w000002NzUEAA0,it is very cost effective for the team members ,15-09-2021,8,Aisin Marion Illinois Health and Wellness Center,Marion,IL,0.296,Positive,Passive,1631644200.0
a2p4w000002O1iSAAS,friendly,02-11-2021,6,Benton County IN Health and Wellness Center,Fowler,IN,0.8126,Positive,Detractor,1635791400.0
a2p4w000002O3nKAAS,it is like going to a med check  you will get comfortable with the same nurses and doctors for a while  then all of a sudden everything changes and new company again  with all new doctors and nurses  this is my primary doctor  and though it has been very convenient and completely comfortable it seems i will be starting new again  it is time for me to get a regular doctor again  one that gets to know me as a person  instead of the next patient ,11-12-2021,2,IndyGo Clinic,Indianapolis,IN,0.1779,Positive,Detractor,1639161000.0
a2p4w000002O0VSAA0,great environment and care ,06-10-2021,8,SSM Health DirectCare St. Peters Health Center,St. Peters,MO,0.539,Positive,Passive,1633458600.0
a2p4w000002O1BnAAK,price,22-10-2021,8,Aisin Marion Illinois Health and Wellness Center,Marion,IL,0.7783,Positive,Passive,1634841000.0
a2p4w000002O1q7AAC,the people are friendly and professional  but the location seems sketchy and the floors were dirty ,04-11-2021,10,Greeley 35th Avenue Clinic,Greeley,CO,0.0,Positive,Promoter,1635964200.0
a2p4w000002O1q2AAC,i was made to stand outside on the curb in salinas while office staff ignored me for    minutes  when i called the number they did not pick up  when they finally came to the door  they told me i was late for my appointment ,04-11-2021,1,Altais Monterey Ryan Ranch,Monterey,CA,0.3818,Positive,Detractor,1635964200.0
a2p4w000002O4DXAA0,there are positive and negative things about everside  it is convenient and nice to get free medicine  but the time for appointments is very slow ,21-12-2021,5,Aisin Marion Illinois Health and Wellness Center,Marion,IL,0.5849,Positive,Detractor,1640025000.0
a2p4w000002O2BKAA0,always rude customer service from person working at front desk  never welcoming    it s as if we walk in and disturbed them from their duties   they then boss you around on what to do    take a seat   come over here for weigh in   fill this out   put your purse there   come with me          my blood pressure is high when i go here i hate the treatment ,10-11-2021,7,Tacoma Health Center,Tacoma,WA,-0.6808,Extreme,Passive,1636482600.0
a2p4w000002O0GrAAK,i was not pleased with how long the appointment was   my appointment took an hour and    minutes   i waited for quite a bit of time in the room before seen and had to wait after to get my blood drawn   i filled out the questionnaires online however had to repeat the paperwork in the office on paper and had other questionnaires to complete as well   i recommend having this all done online before so time isn t wasted having to complete it again in the office ,30-09-2021,6,Weld County Employee Medical Center,Greeley,CO,0.5413,Positive,Detractor,1632940200.0
a2p4w000002O0fSAAS,quality of service  understanding and diagnosis,10-10-2021,8,Constellium Clinic,Ravenswood,WV,0.4215,Positive,Passive,1633804200.0
